FeatureCode,DateCode,Measurement,Units,Value,Indices of Deprivation
E01020766,2019,Score,,38.962,a. Index of Multiple Deprivation (IMD)
E01028816,2019,Score,,5.615,a. Index of Multiple Deprivation (IMD)
E01028750,2019,Score,,12.882,a. Index of Multiple Deprivation (IMD)
E01028515,2019,Score,,9.909,a. Index of Multiple Deprivation (IMD)
E01028731,2019,Score,,12.867,a. Index of Multiple Deprivation (IMD)
E01028796,2019,Score,,14.507,a. Index of Multiple Deprivation (IMD)
E01028825,2019,Score,,4.627,a. Index of Multiple Deprivation (IMD)
E01029125,2019,Score,,19.058,a. Index of Multiple Deprivation (IMD)
E01029398,2019,Score,,14.513,a. Index of Multiple Deprivation (IMD)
E01029412,2019,Score,,5.906,a. Index of Multiple Deprivation (IMD)
E01029375,2019,Score,,7.983,a. Index of Multiple Deprivation (IMD)
E01029386,2019,Score,,22.71,a. Index of Multiple Deprivation (IMD)
E01029443,2019,Score,,4.295,a. Index of Multiple Deprivation (IMD)
E01029457,2019,Score,,5.569,a. Index of Multiple Deprivation (IMD)
E01029430,2019,Score,,10.355,a. Index of Multiple Deprivation (IMD)
E01029439,2019,Score,,5.573,a. Index of Multiple Deprivation (IMD)
E01029132,2019,Score,,57.809,a. Index of Multiple Deprivation (IMD)
E01029269,2019,Score,,15.464,a. Index of Multiple Deprivation (IMD)
E01029097,2019,Score,,35.952,a. Index of Multiple Deprivation (IMD)
E01029039,2019,Score,,15.18,a. Index of Multiple Deprivation (IMD)
E01029339,2019,Score,,29.311,a. Index of Multiple Deprivation (IMD)
E01029351,2019,Score,,33.53,a. Index of Multiple Deprivation (IMD)
E01029330,2019,Score,,18.987,a. Index of Multiple Deprivation (IMD)
E01023602,2019,Score,,12.156,a. Index of Multiple Deprivation (IMD)
E01023610,2019,Score,,2.045,a. Index of Multiple Deprivation (IMD)
E01023519,2019,Score,,12.573,a. Index of Multiple Deprivation (IMD)
E01023585,2019,Score,,12.389,a. Index of Multiple Deprivation (IMD)
E01023653,2019,Score,,7.547,a. Index of Multiple Deprivation (IMD)
E01023692,2019,Score,,9.99,a. Index of Multiple Deprivation (IMD)
E01023620,2019,Score,,21.454,a. Index of Multiple Deprivation (IMD)
E01023649,2019,Score,,8.836,a. Index of Multiple Deprivation (IMD)
E01023328,2019,Score,,13.969,a. Index of Multiple Deprivation (IMD)
E01023336,2019,Score,,27.341,a. Index of Multiple Deprivation (IMD)
E01023375,2019,Score,,5.988,a. Index of Multiple Deprivation (IMD)
E01023320,2019,Score,,14.901,a. Index of Multiple Deprivation (IMD)
E01023457,2019,Score,,3.027,a. Index of Multiple Deprivation (IMD)
E01023333,2019,Score,,25.393,a. Index of Multiple Deprivation (IMD)
E01028497,2019,Score,,14.472,a. Index of Multiple Deprivation (IMD)
E01028563,2019,Score,,2.757,a. Index of Multiple Deprivation (IMD)
E01028506,2019,Score,,10.542,a. Index of Multiple Deprivation (IMD)
E01028323,2019,Score,,16.753,a. Index of Multiple Deprivation (IMD)
E01028423,2019,Score,,7.331,a. Index of Multiple Deprivation (IMD)
E01028236,2019,Score,,14.567,a. Index of Multiple Deprivation (IMD)
E01028698,2019,Score,,3.315,a. Index of Multiple Deprivation (IMD)
E01028403,2019,Score,,4.241,a. Index of Multiple Deprivation (IMD)
E01028531,2019,Score,,8.357,a. Index of Multiple Deprivation (IMD)
E01028284,2019,Score,,40.104,a. Index of Multiple Deprivation (IMD)
E01028159,2019,Score,,18.694,a. Index of Multiple Deprivation (IMD)
E01028223,2019,Score,,29.667,a. Index of Multiple Deprivation (IMD)
E01028356,2019,Score,,3.84,a. Index of Multiple Deprivation (IMD)
E01023085,2019,Score,,25.852,a. Index of Multiple Deprivation (IMD)
E01028381,2019,Score,,2.668,a. Index of Multiple Deprivation (IMD)
E01028345,2019,Score,,4.758,a. Index of Multiple Deprivation (IMD)
E01000911,2019,Score,,16.959,a. Index of Multiple Deprivation (IMD)
E01000882,2019,Score,,4.319,a. Index of Multiple Deprivation (IMD)
E01001067,2019,Score,,6.996,a. Index of Multiple Deprivation (IMD)
E01000828,2019,Score,,10.099,a. Index of Multiple Deprivation (IMD)
E01004085,2019,Score,,8.478,a. Index of Multiple Deprivation (IMD)
E01004088,2019,Score,,43.226,a. Index of Multiple Deprivation (IMD)
E01000766,2019,Score,,3.044,a. Index of Multiple Deprivation (IMD)
E01000901,2019,Score,,30.351,a. Index of Multiple Deprivation (IMD)
E01001560,2019,Score,,34.488,a. Index of Multiple Deprivation (IMD)
E01001606,2019,Score,,6.397,a. Index of Multiple Deprivation (IMD)
E01001444,2019,Score,,22.75,a. Index of Multiple Deprivation (IMD)
E01001533,2019,Score,,7.078,a. Index of Multiple Deprivation (IMD)
E01000835,2019,Score,,7.308,a. Index of Multiple Deprivation (IMD)
E01000736,2019,Score,,21.883,a. Index of Multiple Deprivation (IMD)
E01001656,2019,Score,,18.273,a. Index of Multiple Deprivation (IMD)
E01001304,2019,Score,,14.074,a. Index of Multiple Deprivation (IMD)
E01001329,2019,Score,,24.129,a. Index of Multiple Deprivation (IMD)
E01001221,2019,Score,,24.068,a. Index of Multiple Deprivation (IMD)
E01001248,2019,Score,,17.386,a. Index of Multiple Deprivation (IMD)
E01001383,2019,Score,,11.57,a. Index of Multiple Deprivation (IMD)
E01002766,2019,Score,,31.553,a. Index of Multiple Deprivation (IMD)
E01001348,2019,Score,,19.431,a. Index of Multiple Deprivation (IMD)
E01001368,2019,Score,,28.942,a. Index of Multiple Deprivation (IMD)
E01004199,2019,Score,,43.877,a. Index of Multiple Deprivation (IMD)
E01004203,2019,Score,,28.299,a. Index of Multiple Deprivation (IMD)
E01004145,2019,Score,,12.273,a. Index of Multiple Deprivation (IMD)
E01004179,2019,Score,,7.235,a. Index of Multiple Deprivation (IMD)
E01000096,2019,Score,,40.926,a. Index of Multiple Deprivation (IMD)
E01001165,2019,Score,,24.16,a. Index of Multiple Deprivation (IMD)
E01000087,2019,Score,,34.357,a. Index of Multiple Deprivation (IMD)
E01007920,2019,Score,,3.924,a. Index of Multiple Deprivation (IMD)
E01002803,2019,Score,,23.761,a. Index of Multiple Deprivation (IMD)
E01007903,2019,Score,,27.896,a. Index of Multiple Deprivation (IMD)
E01007372,2019,Score,,59.413,a. Index of Multiple Deprivation (IMD)
E01002835,2019,Score,,10.461,a. Index of Multiple Deprivation (IMD)
E01005454,2019,Score,,18.374,a. Index of Multiple Deprivation (IMD)
E01002812,2019,Score,,11.548,a. Index of Multiple Deprivation (IMD)
E01002823,2019,Score,,28.418,a. Index of Multiple Deprivation (IMD)
E01007489,2019,Score,,21.754,a. Index of Multiple Deprivation (IMD)
E01007367,2019,Score,,43.601,a. Index of Multiple Deprivation (IMD)
E01007824,2019,Score,,4.387,a. Index of Multiple Deprivation (IMD)
E01007847,2019,Score,,44.469,a. Index of Multiple Deprivation (IMD)
E01007376,2019,Score,,50.854,a. Index of Multiple Deprivation (IMD)
E01007929,2019,Score,,5.851,a. Index of Multiple Deprivation (IMD)
E01007298,2019,Score,,9.96,a. Index of Multiple Deprivation (IMD)
E01002757,2019,Score,,24.102,a. Index of Multiple Deprivation (IMD)
E01002769,2019,Score,,20.118,a. Index of Multiple Deprivation (IMD)
E01002708,2019,Score,,29.96,a. Index of Multiple Deprivation (IMD)
E01002728,2019,Score,,27.235,a. Index of Multiple Deprivation (IMD)
E01001421,2019,Score,,26.74,a. Index of Multiple Deprivation (IMD)
E01000894,2019,Score,,6.601,a. Index of Multiple Deprivation (IMD)
E01001416,2019,Score,,7.674,a. Index of Multiple Deprivation (IMD)
E01001491,2019,Score,,32.824,a. Index of Multiple Deprivation (IMD)
E01002410,2019,Score,,15.825,a. Index of Multiple Deprivation (IMD)
E01007865,2019,Score,,6.792,a. Index of Multiple Deprivation (IMD)
E01005482,2019,Score,,79.3,a. Index of Multiple Deprivation (IMD)
E01005599,2019,Score,,48.373,a. Index of Multiple Deprivation (IMD)
E01007890,2019,Score,,8.906,a. Index of Multiple Deprivation (IMD)
E01007899,2019,Score,,10.012,a. Index of Multiple Deprivation (IMD)
E01007878,2019,Score,,43.829,a. Index of Multiple Deprivation (IMD)
E01007248,2019,Score,,15.714,a. Index of Multiple Deprivation (IMD)
E01007120,2019,Score,,47.063,a. Index of Multiple Deprivation (IMD)
E01007203,2019,Score,,12.143,a. Index of Multiple Deprivation (IMD)
E01006692,2019,Score,,54.694,a. Index of Multiple Deprivation (IMD)
E01000075,2019,Score,,36.999,a. Index of Multiple Deprivation (IMD)
E01000078,2019,Score,,35.033,a. Index of Multiple Deprivation (IMD)
E01000033,2019,Score,,37.978,a. Index of Multiple Deprivation (IMD)
E01000069,2019,Score,,16.375,a. Index of Multiple Deprivation (IMD)
E01006916,2019,Score,,27.781,a. Index of Multiple Deprivation (IMD)
E01006901,2019,Score,,17.226,a. Index of Multiple Deprivation (IMD)
E01002330,2019,Score,,18.943,a. Index of Multiple Deprivation (IMD)
E01002412,2019,Score,,13.287,a. Index of Multiple Deprivation (IMD)
E01006930,2019,Score,,19.993,a. Index of Multiple Deprivation (IMD)
E01007023,2019,Score,,9.44,a. Index of Multiple Deprivation (IMD)
E01007212,2019,Score,,25.545,a. Index of Multiple Deprivation (IMD)
E01005078,2019,Score,,14.393,a. Index of Multiple Deprivation (IMD)
E01005324,2019,Score,,50.41,a. Index of Multiple Deprivation (IMD)
E01005188,2019,Score,,42.431,a. Index of Multiple Deprivation (IMD)
E01005262,2019,Score,,34.435,a. Index of Multiple Deprivation (IMD)
E01006821,2019,Score,,69.907,a. Index of Multiple Deprivation (IMD)
E01006698,2019,Score,,58.973,a. Index of Multiple Deprivation (IMD)
E01005238,2019,Score,,41.445,a. Index of Multiple Deprivation (IMD)
E01006654,2019,Score,,31.919,a. Index of Multiple Deprivation (IMD)
E01000145,2019,Score,,14.626,a. Index of Multiple Deprivation (IMD)
E01000192,2019,Score,,15.472,a. Index of Multiple Deprivation (IMD)
E01000083,2019,Score,,34.377,a. Index of Multiple Deprivation (IMD)
E01000092,2019,Score,,33.768,a. Index of Multiple Deprivation (IMD)
E01005275,2019,Score,,17.22,a. Index of Multiple Deprivation (IMD)
E01005216,2019,Score,,27.632,a. Index of Multiple Deprivation (IMD)
E01005198,2019,Score,,51.9,a. Index of Multiple Deprivation (IMD)
E01001711,2019,Score,,27.849,a. Index of Multiple Deprivation (IMD)
E01002013,2019,Score,,12.132,a. Index of Multiple Deprivation (IMD)
E01002842,2019,Score,,47.396,a. Index of Multiple Deprivation (IMD)
E01001694,2019,Score,,23.21,a. Index of Multiple Deprivation (IMD)
E01001786,2019,Score,,37.939,a. Index of Multiple Deprivation (IMD)
E01001659,2019,Score,,20.724,a. Index of Multiple Deprivation (IMD)
E01002113,2019,Score,,15.928,a. Index of Multiple Deprivation (IMD)
E01001785,2019,Score,,30.74,a. Index of Multiple Deprivation (IMD)
E01001731,2019,Score,,31.157,a. Index of Multiple Deprivation (IMD)
E01001774,2019,Score,,28.204,a. Index of Multiple Deprivation (IMD)
E01002765,2019,Score,,28.236,a. Index of Multiple Deprivation (IMD)
E01002727,2019,Score,,26.051,a. Index of Multiple Deprivation (IMD)
E01002773,2019,Score,,50.095,a. Index of Multiple Deprivation (IMD)
E01002733,2019,Score,,18.532,a. Index of Multiple Deprivation (IMD)
E01002912,2019,Score,,13.905,a. Index of Multiple Deprivation (IMD)
E01002361,2019,Score,,19.361,a. Index of Multiple Deprivation (IMD)
E01002309,2019,Score,,22.808,a. Index of Multiple Deprivation (IMD)
E01000974,2019,Score,,25.094,a. Index of Multiple Deprivation (IMD)
E01001119,2019,Score,,8.868,a. Index of Multiple Deprivation (IMD)
E01002669,2019,Score,,38.698,a. Index of Multiple Deprivation (IMD)
E01002372,2019,Score,,10.822,a. Index of Multiple Deprivation (IMD)
E01002834,2019,Score,,15.607,a. Index of Multiple Deprivation (IMD)
E01002331,2019,Score,,15.434,a. Index of Multiple Deprivation (IMD)
E01000964,2019,Score,,17.855,a. Index of Multiple Deprivation (IMD)
E01002383,2019,Score,,8.309,a. Index of Multiple Deprivation (IMD)
E01001686,2019,Score,,20.534,a. Index of Multiple Deprivation (IMD)
E01000984,2019,Score,,30.644,a. Index of Multiple Deprivation (IMD)
E01001145,2019,Score,,39.931,a. Index of Multiple Deprivation (IMD)
E01000997,2019,Score,,22.343,a. Index of Multiple Deprivation (IMD)
E01000983,2019,Score,,13.494,a. Index of Multiple Deprivation (IMD)
E01008498,2019,Score,,6.722,a. Index of Multiple Deprivation (IMD)
E01008445,2019,Score,,25.589,a. Index of Multiple Deprivation (IMD)
E01007695,2019,Score,,17.157,a. Index of Multiple Deprivation (IMD)
E01007308,2019,Score,,9.32,a. Index of Multiple Deprivation (IMD)
E01007630,2019,Score,,14.71,a. Index of Multiple Deprivation (IMD)
E01007496,2019,Score,,59.093,a. Index of Multiple Deprivation (IMD)
E01008423,2019,Score,,4.138,a. Index of Multiple Deprivation (IMD)
E01008492,2019,Score,,37.627,a. Index of Multiple Deprivation (IMD)
E01007689,2019,Score,,14.691,a. Index of Multiple Deprivation (IMD)
E01007538,2019,Score,,32.116,a. Index of Multiple Deprivation (IMD)
E01008107,2019,Score,,36.31,a. Index of Multiple Deprivation (IMD)
E01007755,2019,Score,,13.037,a. Index of Multiple Deprivation (IMD)
E01007332,2019,Score,,45.706,a. Index of Multiple Deprivation (IMD)
E01007264,2019,Score,,8.607,a. Index of Multiple Deprivation (IMD)
E01007732,2019,Score,,53.301,a. Index of Multiple Deprivation (IMD)
E01005733,2019,Score,,52.334,a. Index of Multiple Deprivation (IMD)
E01005740,2019,Score,,6.02,a. Index of Multiple Deprivation (IMD)
E01005419,2019,Score,,10.015,a. Index of Multiple Deprivation (IMD)
E01005428,2019,Score,,53.274,a. Index of Multiple Deprivation (IMD)
E01005087,2019,Score,,62.278,a. Index of Multiple Deprivation (IMD)
E01005061,2019,Score,,62.256,a. Index of Multiple Deprivation (IMD)
E01005075,2019,Score,,45.574,a. Index of Multiple Deprivation (IMD)
E01005157,2019,Score,,8.147,a. Index of Multiple Deprivation (IMD)
E01005741,2019,Score,,5.569,a. Index of Multiple Deprivation (IMD)
E01005600,2019,Score,,38.148,a. Index of Multiple Deprivation (IMD)
E01008469,2019,Score,,12.805,a. Index of Multiple Deprivation (IMD)
E01007541,2019,Score,,31.247,a. Index of Multiple Deprivation (IMD)
E01005715,2019,Score,,13.382,a. Index of Multiple Deprivation (IMD)
E01005597,2019,Score,,14.105,a. Index of Multiple Deprivation (IMD)
E01005755,2019,Score,,61.599,a. Index of Multiple Deprivation (IMD)
E01022073,2019,Score,,6.062,a. Index of Multiple Deprivation (IMD)
E01022551,2019,Score,,22.537,a. Index of Multiple Deprivation (IMD)
E01021949,2019,Score,,6.201,a. Index of Multiple Deprivation (IMD)
E01021961,2019,Score,,5.864,a. Index of Multiple Deprivation (IMD)
E01022661,2019,Score,,3.478,a. Index of Multiple Deprivation (IMD)
E01008759,2019,Score,,21.26,a. Index of Multiple Deprivation (IMD)
E01022564,2019,Score,,8.345,a. Index of Multiple Deprivation (IMD)
E01022584,2019,Score,,15.2,a. Index of Multiple Deprivation (IMD)
E01022354,2019,Score,,4.796,a. Index of Multiple Deprivation (IMD)
E01022410,2019,Score,,16.177,a. Index of Multiple Deprivation (IMD)
E01020282,2019,Score,,31.271,a. Index of Multiple Deprivation (IMD)
E01020298,2019,Score,,12.958,a. Index of Multiple Deprivation (IMD)
E01022472,2019,Score,,9.823,a. Index of Multiple Deprivation (IMD)
E01021925,2019,Score,,6.26,a. Index of Multiple Deprivation (IMD)
E01022464,2019,Score,,16.441,a. Index of Multiple Deprivation (IMD)
E01008124,2019,Score,,72.697,a. Index of Multiple Deprivation (IMD)
E01008006,2019,Score,,13.137,a. Index of Multiple Deprivation (IMD)
E01008424,2019,Score,,11.712,a. Index of Multiple Deprivation (IMD)
E01008123,2019,Score,,52.796,a. Index of Multiple Deprivation (IMD)
E01008598,2019,Score,,30.873,a. Index of Multiple Deprivation (IMD)
E01008098,2019,Score,,60.533,a. Index of Multiple Deprivation (IMD)
E01008029,2019,Score,,33.633,a. Index of Multiple Deprivation (IMD)
E01008568,2019,Score,,28.143,a. Index of Multiple Deprivation (IMD)
E01008504,2019,Score,,4.864,a. Index of Multiple Deprivation (IMD)
E01008517,2019,Score,,5.541,a. Index of Multiple Deprivation (IMD)
E01008672,2019,Score,,29.814,a. Index of Multiple Deprivation (IMD)
E01008622,2019,Score,,18.305,a. Index of Multiple Deprivation (IMD)
E01008416,2019,Score,,19.993,a. Index of Multiple Deprivation (IMD)
E01008642,2019,Score,,11.432,a. Index of Multiple Deprivation (IMD)
E01008432,2019,Score,,38.059,a. Index of Multiple Deprivation (IMD)
E01005103,2019,Score,,58.472,a. Index of Multiple Deprivation (IMD)
E01005016,2019,Score,,11.885,a. Index of Multiple Deprivation (IMD)
E01005063,2019,Score,,58.123,a. Index of Multiple Deprivation (IMD)
E01004676,2019,Score,,21.229,a. Index of Multiple Deprivation (IMD)
E01004720,2019,Score,,32.043,a. Index of Multiple Deprivation (IMD)
E01004597,2019,Score,,11.97,a. Index of Multiple Deprivation (IMD)
E01004611,2019,Score,,15.858,a. Index of Multiple Deprivation (IMD)
E01004741,2019,Score,,20.616,a. Index of Multiple Deprivation (IMD)
E01002695,2019,Score,,22.394,a. Index of Multiple Deprivation (IMD)
E01003068,2019,Score,,28.816,a. Index of Multiple Deprivation (IMD)
E01002476,2019,Score,,4.554,a. Index of Multiple Deprivation (IMD)
E01002505,2019,Score,,36.03,a. Index of Multiple Deprivation (IMD)
E01003109,2019,Score,,27.59,a. Index of Multiple Deprivation (IMD)
E01003167,2019,Score,,14.506,a. Index of Multiple Deprivation (IMD)
E01003082,2019,Score,,30.194,a. Index of Multiple Deprivation (IMD)
E01007987,2019,Score,,9.566,a. Index of Multiple Deprivation (IMD)
E01007969,2019,Score,,32.322,a. Index of Multiple Deprivation (IMD)
E01004835,2019,Score,,10.159,a. Index of Multiple Deprivation (IMD)
E01007947,2019,Score,,68.121,a. Index of Multiple Deprivation (IMD)
E01007783,2019,Score,,45.691,a. Index of Multiple Deprivation (IMD)
E01007784,2019,Score,,39.802,a. Index of Multiple Deprivation (IMD)
E01007919,2019,Score,,51.25,a. Index of Multiple Deprivation (IMD)
E01007971,2019,Score,,32.107,a. Index of Multiple Deprivation (IMD)
E01003065,2019,Score,,41.077,a. Index of Multiple Deprivation (IMD)
E01002983,2019,Score,,7.399,a. Index of Multiple Deprivation (IMD)
E01003011,2019,Score,,6.829,a. Index of Multiple Deprivation (IMD)
E01004850,2019,Score,,57.855,a. Index of Multiple Deprivation (IMD)
E01005072,2019,Score,,42.407,a. Index of Multiple Deprivation (IMD)
E01004858,2019,Score,,43.23,a. Index of Multiple Deprivation (IMD)
E01004845,2019,Score,,11.855,a. Index of Multiple Deprivation (IMD)
E01008095,2019,Score,,31.407,a. Index of Multiple Deprivation (IMD)
E01008304,2019,Score,,75.897,a. Index of Multiple Deprivation (IMD)
E01008219,2019,Score,,26.803,a. Index of Multiple Deprivation (IMD)
E01008076,2019,Score,,57.059,a. Index of Multiple Deprivation (IMD)
E01005512,2019,Score,,33.731,a. Index of Multiple Deprivation (IMD)
